id;tipoEquipamiento;postalCode;latitud;longitud
5022;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50011;41.6700704;-0.832002474
5023;material-construccion--saneamiento...;50001;41.67011463;-0.871777941
5024;recambios-automovil-y-accesorios;50001;41.67012762;-0.840462419
5025;residencias;50014;41.67013449;-0.863062053
5026;juguetes--articulos-deporte;50001;41.67013684;-0.877112538
5027;cristalerias--carpinterias--puertas--persianas...;50008;41.67016181;-0.891135152
5028;supermercados-grandes;50001;41.67017588;-0.846450281
5029;droguerias;50001;41.67017823;-0.878041259
5030;carnicerias--charcuterias;50001;41.67018953;-0.892580844
5031;bazares;50001;41.6702613;-0.892472675
5032;centros-educativos;50018;41.67030016;-0.883041306
5033;supermercados-grandes;50001;41.67030431;-0.839733753
5034;alimentacion;50018;41.67030869;-0.886652659
5035;opticas--centros-auditivos--ortopedias;50001;41.67032041;-0.840168045
5036;campos-de-futbol;50016;41.67032218;-0.829802811
5037;espacios-de-ocio-adheridos-al-protocolo-contra-agresiones-sexistas;50015;41.67032301;-0.878039022
5038;carnicerias--charcuterias;50001;41.67032852;-0.877128696
5039;residencias;50016;41.67034977;-0.835472455
5040;estancos;50001;41.6703879;-0.891744461
5041;alimentacion;50018;41.67039799;-0.88512914
5042;fruterias--verdulerias;50001;41.67039799;-0.88512914
5043;farmacias;50016;41.67039953;-0.833039458
5044;estancos;50001;41.6704005;-0.885588035
5045;panaderias--pastelerias;50001;41.67042209;-0.826924164
5046;panaderias--pastelerias;50001;41.67045584;-0.891564825
5047;panaderias--pastelerias;50001;41.6704651;-0.827073946
5048;calzados--complementos--maletas;50001;41.67046546;-0.892231056
5049;supermercados-grandes;50001;41.67048602;-0.894004195
5050;muebles;50001;41.67050745;-0.888991973
5051;alimentacion;50016;41.67051153;-0.840661706
5052;perfumeria-cosmetica;50001;41.67055428;-0.891300348
5053;cristalerias--carpinterias--puertas--persianas...;50001;41.67058465;-0.839851938
5054;fruterias--verdulerias;50001;41.67059;-0.877266403
5055;tiendas-alimentacion;50001;41.67059396;-0.87789438
5056;panaderias--pastelerias;50001;41.67060902;-0.872595634
5057;instalacion-deportiva-elemental;50015;41.67064089;-0.881488992
5058;mercerias;50001;41.6706697;-0.88845093
5059;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.6708441;-0.894469991
5060;panaderias--pastelerias;50001;41.67087524;-0.891161455
5061;farmacias;50015;41.67091466;-0.877250201
5062;supermercados-grandes;50001;41.67097097;-0.837385317
5063;panaderias--pastelerias;50001;41.67097599;-0.8764274
5064;centros-de-atencion;50015;41.67100114;-0.875917141
5065;muebles;50001;41.6710257;-0.889135025
5066;deporte;50018;41.67104131;-0.8838719
5067;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67104429;-0.883877688
5068;parque-empresarial;50015;41.67105717;-0.899439654
5069;expresion-artistica;50018;41.67110812;-0.889650172
5070;instalacion-deportiva-elemental;50018;41.67116187;-0.90903934
5071;bazares;50001;41.67123585;-0.871555147
5072;juguetes--articulos-deporte;50001;41.67125038;-0.8838785
5073;librerias--papelerias--quioscos-y-prensa;50001;41.67127729;-0.884287952
5074;libreria;50015;41.67128012;-0.877390377
5075;moda-mujer--hombre--infantil;50001;41.67128561;-0.885693098
5076;centros-educativos;50015;41.67130377;-0.87418056
5077;reciclaje-de-residuos;50015;41.6713046;-0.872990491
5078;librerias--papelerias--quioscos-y-prensa;50001;41.67130653;-0.886628999
5079;bazares;50001;41.67131608;-0.887862453
5080;libreria;50015;41.67131609;-0.876452248
5081;escuela-infantil;50018;41.67131938;-0.893203904
5082;red-de-aseos-publicos-gratuitos;50015;41.67134584;-0.875908921
5083;juguetes--articulos-deporte;50001;41.6713539;-0.888998045
5084;juguetes--articulos-deporte;50001;41.67138706;-0.871549681
5085;carnicerias--charcuterias;50001;41.6714204;-0.884962669
5086;lencerias;50001;41.67142675;-0.885923313
5087;fruterias--verdulerias;50001;41.67144368;-0.886808776
5088;ferreterias--iluminacion--decoracion;50001;41.67144728;-0.887371428
5089;alimentacion;50018;41.67145361;-0.888342284
5090;panaderias--pastelerias;50001;41.67145361;-0.888342284
5091;librerias--papelerias--quioscos-y-prensa;50001;41.67145834;-0.876473995
5092;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67147701;-0.892787583
5093;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.67152495;-0.877241423
5094;escuela-infantil;50018;41.67158613;-0.885007329
5095;panaderias--pastelerias;50001;41.67158637;-0.885235433
5096;musica;50018;41.67158899;-0.894212658
5097;productos-ecologicos;50018;41.67160313;-0.887584468
5098;otros-productos;50018;41.67160521;-0.888005428
5099;joyerias--relojerias--bisuteria;50001;41.67160521;-0.888005428
5100;supermercados-medianos;50001;41.67162605;-0.87268464
5101;lencerias;50001;41.67169962;-0.885912334
5102;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67171725;-0.830621382
5103;perfumeria-cosmetica;50001;41.6717317;-0.884280265
5104;librerias--papelerias--quioscos-y-prensa;50001;41.67173738;-0.887812511
5105;salud-y-bienestar;50018;41.67173904;-0.888108078
5106;salud-y-bienestar;50018;41.67173904;-0.888108078
5107;librerias--papelerias--quioscos-y-prensa;50001;41.67175677;-0.892253996
5108;centros-de-atencion;50018;41.67176986;-0.895530145
5109;tiendas-alimentacion;50001;41.67180149;-0.889128755
5110;centros-de-dia-s.-sociales;50018;41.67181424;-0.892592907
5111;piscinas-de-verano;50015;41.67183599;-0.878866659
5112;salud-y-bienestar;50018;41.67185505;-0.891077672
5113;herboristerias--dieteticas;50001;41.67185505;-0.891077672
5114;ferreterias--iluminacion--decoracion;50001;41.67194545;-0.886849407
5115;tiendas-alimentacion;50001;41.67195068;-0.88810776
5116;centros-municipales-de-servicios-sociales;50018;41.67195107;-0.888319763
5117;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67195107;-0.888319763
5118;espacios-fiestas-del-pilar;50001;41.67195767;-0.894554031
5119;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67196415;-0.877404521
5120;moda-mujer--hombre--infantil;50001;41.67197323;-0.888701869
5121;calzados--complementos--maletas;50001;41.67197325;-0.88902644
5122;hogares;50015;41.67200165;-0.874208268
5123;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.6720657;-0.875527628
5124;estancos;50001;41.67209463;-0.87152659
5125;salud-y-bienestar;50015;41.67211765;-0.893171003
5126;droguerias;50001;41.67215294;-0.893543193
5127;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67215675;-0.889023682
5128;fruterias--verdulerias;50001;41.67215944;-0.888699382
5129;supermercados-pequenos;50001;41.67217311;-0.872665769
5130;espacios-musicales;50018;41.67218808;-0.888180355
5131;residencias;50016;41.67222672;-0.83509071
5132;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.67222928;-0.88368256
5133;bazares;50001;41.67227192;-0.876860573
5134;panaderias--pastelerias;50018;41.6722937;-0.889021486
5135;concesionarios-de-automoviles-y-motocicletas;50001;41.67232114;-0.861721163
5136;escuela-infantil;50015;41.67241293;-0.876873473
5137;supermercados-grandes;50001;41.67241293;-0.876873473
5138;moda-y-complementos;50017;41.67241394;-0.886607998
5139;residencias;50018;41.67241466;-0.895566061
5140;estancos;50001;41.67241481;-0.88707633
5141;carnicerias--charcuterias;50001;41.6724647;-0.871511744
5142;perfumeria-cosmetica;50018;41.67250316;-0.886029084
5143;supermercados-medianos;50001;41.67251959;-0.8773716
5144;librerias--papelerias--quioscos-y-prensa;50001;41.67254726;-0.887539516
5145;panaderias--pastelerias;50001;41.67256361;-0.872523767
5146;productos-ecologicos;50015;41.67257927;-0.875504478
5147;bazares;50001;41.67259105;-0.876891518
5148;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67260049;-0.878502908
5149;transporte;50018;41.67265756;-0.885335958
5150;panaderias--pastelerias;50001;41.67276037;-0.886414667
5151;moda-novia--uniformes-colegios--ropa-trabajo...;50001;41.67276434;-0.886596164
5152;ferreterias--iluminacion--decoracion;50001;41.67276585;-0.887064839
5153;reciclaje-de-residuos;50018;41.67281296;-0.886165008
5154;empleo.-programas-formativos;50015;41.67284717;-0.870611775
5155;salas-de-musica;50018;41.67285612;-0.902020845
5156;oficinas-de-correos;50015;41.67289847;-0.894023026
5157;formacion-profesional;50015;41.67291193;-0.868708914
5158;espacios-navidad;50018;41.67294028;-0.894726672
5159;salud-y-bienestar;50015;41.67297465;-0.875407137
5160;educacion-secundaria;50018;41.67316447;-0.89478675
5161;antenas-en-centros-educativos-y-juveniles;50018;41.67316447;-0.89478675
5162;parque-empresarial;50014;41.67320203;-0.85834723
5163;hogares;50015;41.67325096;-0.87217269
5164;joyerias--relojerias--bisuteria;50001;41.67327108;-0.887351856
5165;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67333529;-0.877624306
5166;muebles;50001;41.67336307;-0.884957033
5167;bazares;50001;41.67337961;-0.887567532
5168;juguetes--articulos-deporte;50001;41.67338194;-0.888056486
5169;libreria;50018;41.6733833;-0.888326243
5170;moda-mujer--hombre--infantil;50001;41.67341279;-0.876973923
5171;droguerias;50001;41.67348341;-0.884468864
5172;empleo.-programas-formativos;50015;41.67348517;-0.884686714
5173;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67351011;-0.886133648
5174;material-construccion--saneamiento...;50001;41.67353841;-0.872161411
5175;espacios-de-ocio--colaboradores-en-fechas-festivas;50018;41.67359929;-0.904247486
5176;panaderias--pastelerias;50001;41.67361796;-0.886487971
5177;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67362987;-0.888878202
5178;pintura--bricolage;50001;41.67365891;-0.87752273
5179;empleo.-programas-formativos;50015;41.67371742;-0.87843244
5180;tiendas-alimentacion;50001;41.67375215;-0.894285997
5181;panaderias--pastelerias;50001;41.67382183;-0.872150867
5182;hogar-y-decoracion;50001;41.67383796;-0.862154539
5183;otros-productos;50001;41.67383796;-0.862154539
5184;carnicerias--charcuterias;50001;41.67383931;-0.877522924
5185;idiomas;50015;41.6738769;-0.889866929
5186;librerias--papelerias--quioscos-y-prensa;50001;41.67389649;-0.877522245
5187;centros-base-s.sociales;50015;41.67395167;-0.884015055
5188;instalacion-deportiva-elemental;50018;41.67396486;-0.895920584
5189;ferreterias--iluminacion--decoracion;50001;41.67400515;-0.862238135
5190;material-construccion--saneamiento...;50001;41.67403685;-0.871054713
5191;fruterias--verdulerias;50001;41.67411723;-0.872140407
5192;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67422277;-0.891377869
5193;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67424178;-0.86235607
5194;instalacion-deportiva-elemental;50015;41.67426792;-0.8926698
5195;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67427047;-0.88817625
5196;residencias;50015;41.67430914;-0.876892785
5197;carnicerias--charcuterias;50001;41.67431072;-0.884516346
5198;residencias;50018;41.67432698;-0.886974332
5199;supermercados-grandes;50001;41.67434158;-0.889114157
5200;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.67437969;-0.884525498
5201;panaderias--pastelerias;50001;41.6744035;-0.891199582
5202;librerias--papelerias--quioscos-y-prensa;50001;41.67442118;-0.887751955
5203;farmacias;50018;41.67442232;-0.888318557
5204;fruterias--verdulerias;50001;41.67445254;-0.886382799
5205;instalacion-deportiva-elemental;50011;41.67446288;-0.957924086
5206;proteccion-del-consumidor;50015;41.67446317;-0.871436109
5207;tiendas-alimentacion;50001;41.67446683;-0.878007303
5208;librerias--papelerias--quioscos-y-prensa;50001;41.67454279;-0.886569285
5209;centros-educativos;50018;41.67461437;-0.883531799
5210;parque-empresarial;50011;41.67470998;-0.948690172
5211;fruterias--verdulerias;50001;41.67474777;-0.877346494
5212;vinos-y-bebidas;50001;41.67483282;-0.886707425
5213;bazares;50001;41.67484622;-0.889114951
5214;bazares;50001;41.67485542;-0.887543857
5215;educacion-primaria;50011;41.67488105;-0.959990765
5216;calzados--complementos--maletas;50001;41.6749261;-0.886275153
5217;tiendas-alimentacion;50001;41.67499587;-0.877622798
5218;transporte;50018;41.67502914;-0.891359813
5219;centros-de-tiempo-libre;50015;41.67502914;-0.891359813
5220;panaderias--pastelerias;50001;41.67505802;-0.885373835
5221;tiendas-alimentacion;50001;41.6750583;-0.893993396
5222;transporte;50018;41.67505894;-0.885736712
5223;farmacias;50015;41.67505894;-0.885736712
5224;fruterias--verdulerias;50001;41.67506318;-0.886143208
5225;moda-mujer--hombre--infantil;50001;41.67507584;-0.888181852
5226;empleo.-programas-formativos;50015;41.67507761;-0.888767781
5227;farmacias;50018;41.67510068;-0.891988751
5228;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67512242;-0.895397769
5229;panaderias--pastelerias;50001;41.6752188;-0.889113818
5230;centros-de-salud;50018;41.67529313;-0.886457381
5231;farmacias;50015;41.6752955;-0.869273012
5232;instalacion-deportiva-elemental;50018;41.67532244;-0.891181209
5233;residencias;50018;41.67553765;-0.896053229
5234;proteccion-animal;50015;41.67553845;-0.869411669
5235;piscinas-municipales;50018;41.67555664;-0.897266758
5236;carnicerias--charcuterias;50001;41.67556416;-0.891518563
5237;alimentacion;50018;41.67556456;-0.891344482
5238;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67557459;-0.892989447
5239;centros-deportivos;50018;41.67565024;-0.883001336
5240;farmacias;50015;41.67565141;-0.877722932
5241;ferreterias--iluminacion--decoracion;50001;41.67572022;-0.861797154
5242;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67574096;-0.88444424
5243;supermercados-grandes;50001;41.67575156;-0.887172036
5244;panaderias--pastelerias;50001;41.67575589;-0.887162644
5245;supermercados-grandes;50001;41.67575835;-0.887526196
5246;farmacias;50015;41.67583396;-0.871859406
5247;ferreterias--iluminacion--decoracion;50001;41.67587078;-0.86171312
5248;bazares;50001;41.67591738;-0.87100061
5249;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50018;41.67592085;-0.892212073
5250;salud-y-bienestar;50015;41.67607205;-0.871847591
5251;supermercados-pequenos;50001;41.67619279;-0.870990804
5252;red-de-aseos-publicos-gratuitos;50018;41.67621242;-0.898133518
5253;panaderias--pastelerias;50001;41.67622421;-0.886285737
5254;escuela-infantil;50018;41.6762348;-0.891313935
5255;supermercados-pequenos;50001;41.6762348;-0.891313935
5256;alimentacion;50018;41.67624446;-0.89108453
5257;hipermercados;50001;41.67624587;-0.889999585
5258;infancia;50018;41.67628063;-0.896964587
5259;herboristerias--dieteticas;50001;41.67628136;-0.888118981
5260;salud-y-bienestar;50015;41.67630284;-0.889081365
5261;ferreterias--iluminacion--decoracion;50001;41.67632338;-0.870985655
5262;viviendas-tuteladas;50015;41.67635324;-0.884362422
5263;centros-educativos;50015;41.67646569;-0.87708553
5264;antenas-en-centros-educativos-y-juveniles;50015;41.67646569;-0.87708553
5265;centros-de-tiempo-libre;50018;41.67646616;-0.896040739
5266;formacion-profesional;50018;41.67646616;-0.896040739
5267;carnicerias--charcuterias;50001;41.67649247;-0.888716332
5268;parque-empresarial;50011;41.67652928;-0.95941057
5269;instalacion-deportiva-elemental;50014;41.67655669;-0.869230894
5270;reparacion-de-bicicletas;50015;41.67655913;-0.866418187
5271;carnicerias--charcuterias;50001;41.67659077;-0.870975393
5272;panaderias--pastelerias;50001;41.67664185;-0.861323216
5273;panaderias--pastelerias;50001;41.67672811;-0.870970021
5274;atencion-al-ciudadano;50018;41.67673959;-0.891052734
5275;centros-educativos;50018;41.67679373;-0.896610777
5276;artes-escenicas;50018;41.67683049;-0.88909402
5277;oficinas-de-registro-municipales;50018;41.67683049;-0.88909402
5278;espacios-de-ocio-adheridos-al-protocolo-contra-agresiones-sexistas;50001;41.67693306;-0.883745879
5279;zona-joven--ies-;50018;41.67693306;-0.883745879
5280;farmacias;50018;41.67709392;-0.891725428
5281;concesionarios-de-automoviles-y-motocicletas;50001;41.67713056;-0.86885095
5282;moda-y-complementos;50018;41.6771397;-0.887753201
5283;fruterias--verdulerias;50001;41.6771397;-0.887753201
5284;alimentacion;50018;41.67714006;-0.886460927
5285;ferreterias--iluminacion--decoracion;50001;41.67714006;-0.886460927
5286;librerias--papelerias--quioscos-y-prensa;50001;41.67714295;-0.888233384
5287;herboristerias--dieteticas;50001;41.67716022;-0.886063951
5288;transporte;50018;41.67716183;-0.886307887
5289;panaderias--pastelerias;50001;41.67716776;-0.887290735
5290;centros-ocupacionales;50015;41.67720336;-0.883580604
5291;pescaderias;50001;41.67722104;-0.88584572
5292;escuela-infantil;50015;41.67722573;-0.87175777
5293;moda-mujer--hombre--infantil;50001;41.67722868;-0.887982985
5294;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.67730226;-0.887048229
